qed,SAS,logP,src,rings,weight,csp3,hallkier,laputeASA,alicarbo,alihetero,alirings,amidebonds,arocarbo,arohetero,arorings,stereocenter,bridgehead,hba,hbd,rotatable
0.7879726,2.620482,1.681178,0,2,254.108898816,0.6666666666666666,-0.9400000000000002,105.21677027168846,1,0,1,0,0,1,1,1,0,5,2,5
0.7416902,4.3900404,1.0946784,0,2,202.110613068,0.5,-1.56,89.23833813513005,2,0,2,0,0,0,0,2,0,2,2,1
0.7167397,4.4050856,0.33178562,0,3,220.084792244,0.5454545454545454,-1.67,92.9986485811064,1,2,3,0,0,0,0,3,2,5,1,1
0.69993967,3.3792603,0.42345712,0,3,219.02800564,0.1111111111111111,-2.44,87.59686295394263,0,0,0,0,0,3,3,0,0,7,0,2
0.83017564,3.5321174,2.223425,0,2,221.141578848,0.7692307692307693,-1.01,96.93104899854833,1,1,2,0,0,0,0,4,0,3,1,2
0.787418,3.9708717,2.169539,0,3,202.146998576,0.5384615384615384,-1.02,90.56366792785074,2,0,2,0,0,1,1,4,0,1,2,3
0.82932836,3.6464562,2.9402623,0,3,236.22524889599998,1.0,-0.08,105.93067153601045,1,2,3,0,0,0,0,6,2,2,2,0
0.82590115,4.18995,2.65341,0,4,237.172878976,1.0,-0.12,103.23712654349033,0,4,4,0,0,0,0,6,4,3,1,0
0.7774328,5.1901255,1.3929269,0,4,220.121177752,0.8333333333333334,-1.06,94.3827521249764,3,1,4,0,0,0,0,6,0,4,1,0
0.7895328,4.0764885,1.1785643,0,4,231.137162164,0.6153846153846154,-1.2899999999999998,100.10100603063519,2,1,3,0,0,1,1,4,0,3,3,0
0.7932866,3.4054058,1.3645988,0,2,291.01195742,0.18181818181818182,-1.8699999999999997,106.6566743549007,0,0,0,0,0,2,2,0,0,3,2,2
0.8276865,3.3744507,3.4564695,0,3,234.161979944,0.7333333333333333,-0.76,103.02266708707405,2,0,2,0,0,1,1,5,2,2,1,1
0.8194731,4.6310935,2.7058253,0,3,200.120115132,0.7142857142857143,-0.9199999999999999,91.57800106762319,2,1,3,0,0,0,0,5,2,1,0,0
0.8300531,3.557471,2.539454,0,2,223.19361442,0.8571428571428571,-0.33999999999999997,99.23566910226234,1,1,2,0,0,0,0,4,0,2,1,0
0.7393956,3.8943937,1.9624029,0,3,214.110613068,0.3076923076923077,-1.6099999999999999,94.51116005972422,0,2,2,0,0,1,1,2,4,2,1,0
0.8058796,4.8375983,2.396246,0,4,214.146998576,0.6428571428571429,-1.05,96.31618101937286,3,1,4,0,0,0,0,4,0,1,2,0
0.8093045,3.4879017,1.7897952,0,3,206.141913196,0.8333333333333334,-0.8799999999999999,90.84591594425432,1,2,3,0,0,0,0,3,2,3,1,0
0.807928,4.6372414,2.2951932,0,3,211.136099544,0.6,-1.18,97.47968561734135,3,0,3,0,0,0,0,4,0,1,1,0
0.7827554,4.4672885,1.359243,0,3,271.044918656,0.7,-0.79,106.64369225115959,1,1,2,0,0,1,1,3,2,7,1,2
0.82353574,4.075519,2.8183703,0,3,222.161979944,0.8571428571428571,-0.34,97.36486952660552,3,0,3,0,0,0,0,5,0,2,2,0
0.7611863,2.9575582,2.5621023,0,3,265.007660556,0.18181818181818182,-1.3,105.9214236040893,0,0,0,0,0,3,3,0,0,5,1,1
0.73569,3.8662517,0.48789567,0,2,254.09498006799998,0.5555555555555556,-1.54,101.1369732229514,0,0,0,0,0,2,2,0,0,8,3,2
0.8108526,4.5225325,2.3115191,0,4,221.141578848,0.9230769230769231,-0.73,96.13013278622593,2,2,4,1,0,0,0,6,0,2,0,0
0.75958276,3.9183397,1.387296,0,4,237.045964212,0.6363636363636364,-0.9400000000000002,96.40384889613222,2,1,3,0,0,1,1,5,0,5,1,0
0.80582374,3.704036,2.3675404,0,4,202.146998576,0.6923076923076923,-0.76,90.66738277969641,2,1,3,0,0,1,1,4,0,2,1,1
0.7985602,4.0582113,3.1956978,0,3,203.167399672,0.7142857142857143,-0.56,92.84663266023263,1,2,3,0,0,0,0,4,2,1,0,0
0.8308359,4.0249715,2.1643293,0,4,221.141578848,0.9230769230769231,-0.41000000000000003,95.9201612996306,3,1,4,0,0,0,0,7,2,3,1,0
0.7896441,3.8511746,1.128589,0,3,247.08916641599998,0.5454545454545454,-1.4500000000000002,103.37694402691898,0,2,2,0,0,1,1,2,0,5,3,0
0.7587075,3.8257565,1.9945073,0,2,230.116761068,0.5833333333333334,-2.01,100.22037757947069,0,1,1,0,0,1,1,2,0,5,0,3
0.77907026,4.3455606,1.8217108,0,3,207.162314292,0.8461538461538461,-0.34,92.28483880752714,2,1,3,0,0,0,0,5,0,2,0,1
0.8126496,2.9719787,2.045554,0,3,235.084457896,0.5,-1.7799999999999998,98.37682990541482,1,1,2,0,0,1,1,3,0,5,1,0
0.81439245,5.0979853,2.417758,0,5,209.12044948,0.6,-1.0,96.19913785943002,3,2,5,0,0,0,0,6,2,1,0,0
0.7508221,3.853703,1.7386285,0,3,189.1153641,0.5,-1.04,85.23535020633477,0,3,3,0,0,0,0,0,2,2,0,0
0.78849363,4.7299514,1.0823413,0,3,233.10519334,0.6923076923076923,-1.34,100.01895039894518,1,2,3,0,0,0,0,6,2,4,1,1
0.8080744,4.360663,3.4853163,0,4,216.15141526,0.7333333333333333,-0.56,97.24014370309263,4,0,4,0,0,0,0,7,2,1,1,0
0.7896215,3.5014439,1.3011271,0,3,237.147726848,0.75,-1.2299999999999998,100.98345448540339,0,2,2,0,0,1,1,4,2,5,1,0
0.76545984,4.506419,3.4956274,0,4,214.135765196,0.6,-0.8200000000000001,96.86985214821924,3,1,4,0,0,0,0,4,0,1,0,0
0.8093746,3.5864656,2.6863585,0,3,253.113649848,0.6923076923076923,-0.5800000000000002,105.91156426844594,0,2,2,0,0,1,1,3,0,4,1,0
0.8027318,4.4609466,1.5171678,0,2,231.125928784,0.6428571428571429,-1.45,102.22742695868652,0,2,2,0,0,0,0,4,2,3,1,0
0.8217803,3.7825818,2.2273026,0,3,201.1153641,0.5384615384615384,-1.36,89.70683940707757,2,0,2,0,0,1,1,2,2,1,2,1
0.7278253,3.0198464,1.8967097,0,3,292.97998859600006,0.09090909090909091,-1.8199999999999998,103.95434226102155,1,1,2,0,0,1,1,0,0,3,3,0
0.7904082,3.6822155,1.5554597,0,3,209.10519334,0.7272727272727273,-1.03,88.62005042168926,1,2,3,1,0,0,0,4,2,3,1,0
0.83334446,3.7269433,2.8778825,0,3,222.161979944,0.9285714285714286,-0.37,97.42176090663754,3,0,3,0,0,0,0,7,2,2,1,1
0.8270358,3.7243838,2.1860461,0,4,217.11027872,0.6153846153846154,-1.09,94.41407372280271,1,2,3,0,0,1,1,4,2,3,0,0
0.79330826,4.3681655,1.9087275,0,3,223.157228912,0.9230769230769231,-0.5700000000000001,96.85820290704214,2,1,3,0,0,0,0,4,0,3,1,0
0.823372,3.7023735,1.8862154,0,4,236.15247788,0.8461538461538461,-0.9000000000000001,101.61134345242465,1,3,4,0,0,0,0,5,4,4,2,0
0.810049,3.069749,1.2248791,0,2,238.168127944,0.8461538461538461,-1.06,102.52966266083399,1,1,2,2,0,0,0,5,2,2,2,2
0.76086205,2.62754,2.1960096,0,2,294.98440528,0.16666666666666666,-1.6199999999999997,105.89764787563706,0,0,0,1,1,1,2,0,0,3,1,3
0.8086696,3.8508482,1.4697505,0,4,235.157228912,0.8571428571428571,-0.56,103.45215457547415,0,4,4,0,0,0,0,5,4,3,0,1
0.79719895,4.146542,2.7895951,0,4,237.172878976,0.9285714285714286,-0.5700000000000001,103.58841799927163,1,3,4,0,0,0,0,5,2,3,0,0
0.8189542,4.288887,2.7213678,0,4,234.20959883199998,1.0,-0.08,104.7148688958859,3,1,4,0,0,0,0,7,2,2,2,0
0.83556056,3.804176,2.1079454,0,3,223.157228912,0.9230769230769231,-0.5700000000000001,96.92599245315985,2,1,3,0,0,0,0,5,0,3,1,1
0.8447091,4.2081995,2.4284444,0,3,233.177964356,0.8666666666666667,-0.52,104.384239983053,1,2,3,0,0,0,0,6,4,2,1,1
0.80247116,2.4125743,1.9484421,0,2,236.096105876,0.5,-1.6500000000000001,98.2729844460474,0,1,1,0,0,1,1,1,2,4,0,0
0.774153,3.4698923,0.9309157,0,2,258.103813436,0.7272727272727273,-1.04,101.64163964611014,2,0,2,0,0,0,0,2,0,4,2,2
0.7447474,4.9177785,1.5855703,0,5,196.100048384,0.46153846153846156,-1.3099999999999998,88.67574769245343,2,3,5,0,0,0,0,4,0,2,0,0
0.8303056,4.0363855,2.04396,0,4,204.115029752,0.7692307692307693,-0.8099999999999999,90.37535566141106,3,1,4,0,0,0,0,5,2,2,0,0
0.78999794,4.4626427,1.2682648,0,3,222.136827816,0.8333333333333334,-1.06,94.88112836019513,3,0,3,1,0,0,0,5,2,3,2,1
0.8087888,4.1536813,2.4322476,0,3,221.177964356,0.8571428571428571,-0.33999999999999997,97.91052647142224,3,0,3,0,0,0,0,5,0,2,2,0
0.78293943,3.9921775,2.1506238,0,3,233.152812228,0.6923076923076923,-1.32,101.4796801766654,1,1,2,0,0,1,1,4,2,3,1,2
0.8306873,4.221786,2.2323966,0,3,222.173213324,0.9230769230769231,-0.5700000000000001,97.29451986114329,2,1,3,0,0,0,0,7,2,3,2,0
0.7634436,4.2118864,0.84497863,0,3,222.100442308,0.7272727272727273,-1.39,93.55043624198571,1,2,3,0,0,0,0,5,2,5,0,0
0.80869585,3.3360004,2.161282,0,3,210.125594436,0.9166666666666666,-0.5700000000000001,90.12473338466206,1,2,3,0,0,0,0,5,2,3,0,2
0.82813525,3.7435226,1.749861,0,3,219.17354767199998,0.7692307692307693,-0.8300000000000001,96.80631462378282,2,0,2,0,0,1,1,4,0,2,2,1
0.83936536,3.6195657,2.3897033,0,3,236.1412445,0.8571428571428571,-0.7,101.90259448399217,1,2,3,0,0,0,0,6,2,3,0,1
0.7357744,3.0321715,2.2468748,0,3,204.078644244,0.3333333333333333,-1.48,87.98149138633345,1,1,2,0,0,1,1,2,0,3,0,2
0.80474484,4.433064,2.6956825,0,4,216.16264864,0.7142857142857143,-0.78,98.08532326788418,0,4,4,0,0,0,0,5,4,2,1,0
0.7903581,3.47237,2.0270023,0,4,218.141913196,0.6923076923076923,-0.9600000000000002,95.67158801848775,1,2,3,0,0,1,1,5,2,3,1,1
0.81714076,4.042909,2.7641873,0,3,217.146664228,0.6428571428571429,-1.05,97.00815476027638,1,2,3,1,0,0,0,4,0,1,0,0
0.8141317,2.9021537,2.6301813,0,3,293.98915631200003,0.3076923076923077,-1.13,106.54957979164394,1,0,1,0,1,1,2,1,0,3,1,1
0.80909014,3.63999,2.3040652,0,3,220.109944372,0.6923076923076923,-1.12,94.84804933741131,2,1,3,0,0,0,0,5,2,3,0,0
0.7625957,4.6192293,1.7267848,0,4,238.066365308,0.6666666666666666,-0.6100000000000001,94.97971961774739,4,0,4,0,0,0,0,6,0,2,1,1
0.81468564,4.0947075,2.9232574,0,3,237.209264484,1.0,-0.08,105.70432606850461,1,2,3,0,0,0,0,5,2,2,0,0
0.8333878,3.1613588,2.5801392,0,4,235.157228912,0.7142857142857143,-0.9600000000000002,101.86678988181093,3,0,3,0,0,1,1,1,2,2,3,2
0.84190804,3.85136,1.9580687,0,4,203.131014164,0.7692307692307693,-0.63,90.32698452453481,2,2,4,0,0,0,0,4,4,2,0,0
0.7583288,4.61904,1.3366238,0,3,215.094628656,0.46153846153846156,-1.5299999999999998,94.47822223453291,2,1,3,0,0,0,0,2,0,3,1,0
0.8030634,4.387388,1.6045754,0,3,234.136827816,0.7692307692307693,-1.3699999999999999,101.30459061257694,3,0,3,0,0,0,0,4,2,4,1,1
0.83259153,3.0564752,2.0804272,0,3,219.125928784,0.6153846153846154,-1.09,95.18844759257291,1,1,2,0,0,1,1,4,0,2,1,0
0.7546292,3.2354314,2.2857728,0,3,220.121177752,0.5833333333333334,-1.2900000000000003,94.69233689066324,0,2,2,0,0,1,1,3,4,4,1,0
0.8165451,4.027199,2.149992,0,3,237.136493468,0.7692307692307693,-0.8700000000000001,101.28214510436476,1,2,3,0,0,0,0,5,2,4,1,1
0.7970662,4.9212713,1.9590671,0,4,233.141578848,0.7857142857142857,-0.8300000000000001,101.2083993584144,4,0,4,0,0,0,0,6,0,3,2,0
0.81048393,3.625442,1.5646285,0,3,231.089543276,0.46153846153846156,-1.73,98.66259525931734,2,0,2,0,0,1,1,4,0,3,3,0
0.81810987,3.410269,1.9601513,0,3,249.12996860799998,0.6153846153846154,-0.8700000000000001,106.33962996549567,0,2,2,0,0,1,1,2,0,3,2,2
0.7859423,3.8701384,3.3685284,0,3,214.135765196,0.6,-1.0,97.564511725792,2,1,3,0,0,0,0,2,2,1,0,1
0.8131377,4.226675,2.5705013,0,4,218.17829870399999,0.8571428571428571,-0.34,98.0802667224957,1,3,4,0,0,0,0,4,2,2,1,0
0.80427027,4.5372868,2.5042777,0,5,217.146664228,0.8571428571428571,-0.34,96.63811861486529,1,4,5,0,0,0,0,7,2,2,0,0
0.8093144,3.5355375,2.1953871,0,4,215.094628656,0.46153846153846156,-1.3499999999999996,94.09058198185814,1,2,3,0,0,1,1,4,2,3,0,1
0.83000714,3.476965,1.9065495,0,2,208.15756326,0.75,-0.8300000000000001,91.08179588201837,1,1,2,0,0,0,0,1,0,2,3,3
0.6699944,3.783159,1.3740426,0,4,235.0163954,0.375,-1.8299999999999998,93.05261976240291,0,2,2,0,0,2,2,2,0,7,0,1
0.77568364,4.7077637,2.70743,0,5,178.135765196,1.0,-0.04,79.84383490158218,3,2,5,0,0,0,0,7,5,1,0,0
0.82946,4.030233,2.7087674,0,3,223.19361442,1.0,-0.08,98.81010099020183,2,1,3,0,0,0,0,6,2,2,2,0
0.8049795,4.5924377,3.028637,0,4,219.162314292,0.9285714285714286,-0.53,97.46904161623551,2,2,4,0,0,0,0,7,0,2,0,0
0.7960391,4.9233823,1.9601781,0,4,210.115698448,0.6428571428571429,-1.25,95.7122381256203,3,1,4,0,0,0,0,6,2,2,1,0
0.8227036,3.295111,1.8071645,0,2,309.97754607200005,0.3333333333333333,-1.12,111.89452587750493,1,0,1,0,0,1,1,2,0,3,2,3
0.7778026,3.6741483,1.2137439,0,3,252.056863244,0.5454545454545454,-1.27,102.41434252623706,0,2,2,0,0,1,1,3,2,6,1,2
0.79400927,3.3384135,1.5072106,0,3,221.10519334,0.5833333333333334,-1.29,93.89599632806018,1,1,2,0,0,1,1,2,0,4,2,1
0.81960094,3.745637,2.4201708,0,2,220.19394876799998,0.7142857142857143,-0.6000000000000001,99.19235451077456,0,2,2,0,0,0,0,1,2,2,2,0
0.8260731,3.5790026,1.581364,0,4,239.152143532,0.9230769230769231,-0.44999999999999996,102.03953768266673,1,3,4,0,0,0,0,4,2,4,1,0
0.8070192,4.1079583,2.6293592,0,3,222.125594436,0.7692307692307693,-0.67,95.80007246687441,1,2,3,0,0,0,0,5,2,3,0,0
0.7829243,4.141172,1.2842247,0,3,241.08849772,0.9,-0.5900000000000001,98.16193958325742,1,1,2,0,0,1,1,3,0,6,1,2
0.7481518,4.522813,2.0770264,0,3,307.93674388000005,0.0,-1.6,108.43259806074859,0,2,2,0,0,1,1,0,2,6,0,0
0.8194668,3.9579394,2.4044824,0,3,232.15756326,0.8571428571428571,-0.8799999999999999,102.5699690195183,2,1,3,0,0,0,0,4,0,3,1,0
0.7688602,4.057592,1.0589778,0,2,218.06914218,0.5454545454545454,-2.0100000000000002,93.0527499829828,1,1,2,0,0,0,0,4,0,5,0,0
0.80899286,4.5767117,2.4609623,0,4,222.125594436,0.8461538461538461,-0.38,95.7462644428083,1,3,4,0,0,0,0,6,2,3,0,0
0.796564,3.8891478,2.162735,0,2,207.162314292,0.8461538461538461,-0.52,92.55955541190926,1,1,2,0,0,0,0,4,0,2,1,0
0.7821023,4.191401,2.2395163,0,4,233.062282972,0.45454545454545453,-1.3600000000000003,96.74360863762134,1,2,3,0,0,1,1,4,0,5,2,0
0.76280355,3.8876557,1.9802545,0,4,235.030314148,0.36363636363636365,-1.33,94.97576647720845,1,1,2,0,0,2,2,3,0,5,1,1
0.8020605,4.4624357,2.4373155,0,4,219.162314292,0.8571428571428571,-0.33999999999999997,97.22400679520388,3,1,4,0,0,0,0,6,0,2,1,0
0.80351496,3.8672252,2.2167096,0,3,193.146664228,0.8333333333333334,-0.33999999999999997,85.39061372922436,2,1,3,0,0,0,0,3,0,2,2,0
0.78258574,4.683421,3.53329,0,4,216.15141526,0.7333333333333333,-0.56,97.5594551804035,3,1,4,0,0,0,0,5,2,1,0,0
0.717799,4.778276,2.3667436,0,5,218.094294308,0.6923076923076923,-1.12,93.39466578072923,3,1,4,0,0,1,1,6,0,3,1,0
0.8045817,4.2242417,2.951487,0,4,214.146998576,0.5714285714285714,-1.1800000000000002,96.13275037531344,2,1,3,0,0,1,1,4,0,1,2,0
0.83455586,3.7668908,2.459272,0,3,219.162314292,0.7142857142857143,-0.6,97.54023491654885,2,1,3,0,0,0,0,2,2,2,1,0
0.803424,3.7275052,1.1663514,0,3,235.120843404,0.6153846153846154,-1.2900000000000003,100.19265283136427,1,1,2,0,0,1,1,3,2,4,1,3
0.8365985,3.3610663,2.287983,0,3,229.146664228,0.6,-1.2,102.6466951224661,1,1,2,0,0,1,1,3,2,2,1,3
0.7507249,2.3046114,1.3675148,0,2,310.92517615199995,0.09090909090909091,-1.4000000000000001,108.43050671148487,1,1,2,0,0,0,0,0,0,5,0,2
0.7885717,4.9926333,2.6577249,0,5,211.099714036,0.5,-1.31,94.18442987955822,4,1,5,0,0,0,0,5,0,2,1,0
0.7936066,4.7254596,2.7453628,0,4,235.157228912,0.9285714285714286,-0.5700000000000001,102.58258684574238,2,2,4,0,0,0,0,6,2,3,0,0
0.80640066,4.7999334,2.2432182,0,3,236.15247788,0.9230769230769231,-0.63,102.27059526409167,0,3,3,0,0,0,0,4,2,4,1,0
0.78936726,4.4412475,2.9056506,0,5,198.104465068,0.42857142857142855,-1.08,89.81530700163837,3,2,5,0,0,0,0,3,4,1,0,0
0.8246153,3.1160195,1.903484,0,3,217.15789760799998,0.5384615384615384,-1.22,95.90355862486345,2,0,2,0,0,1,1,2,0,2,3,2
0.83684665,4.47729,2.3648186,0,4,231.162314292,0.8666666666666667,-0.52,103.48774882023933,2,2,4,0,0,0,0,6,2,2,1,0
0.76363385,3.442371,3.6889005,0,2,328.929215976,0.1,-1.0500000000000003,113.07388851523932,0,0,0,0,0,2,2,0,0,6,2,0
0.8530516,3.7589624,2.4590235,0,4,235.157228912,0.8571428571428571,-0.8600000000000001,102.63639486980856,3,1,4,0,0,0,0,2,2,3,0,0
0.7836815,4.770147,3.28057,0,4,209.12044948,0.5333333333333333,-1.29,96.14888660018107,4,0,4,0,0,0,0,5,0,1,0,0
0.7953357,2.9349244,1.5098659,0,2,295.032024168,0.5,-0.9600000000000002,108.5940664840093,1,0,1,0,0,1,1,2,0,4,2,0
0.77594984,4.4676833,2.3153715,0,4,218.087769448,0.5833333333333334,-0.67,93.41865909126054,1,2,3,0,0,1,1,4,2,3,1,0
0.78427684,3.5885084,0.7519734,0,2,240.1473925,0.8333333333333334,-0.9400000000000002,101.57574920765947,0,2,2,0,0,0,0,3,0,5,1,0
0.7605259,3.8849373,2.399475,0,4,196.100048384,0.3076923076923077,-1.5699999999999998,87.89090393347763,2,0,2,0,0,2,2,2,2,2,0,0
0.812443,3.501856,1.5363606,0,3,238.204513452,1.0,-0.12,104.46930316452539,1,2,3,0,0,0,0,7,2,3,2,0
0.7457353,3.2362776,2.3781667,0,3,246.05753194,0.09090909090909091,-2.08,101.2087316920067,0,2,2,0,0,1,1,0,0,6,1,1
0.8412619,2.9849489,1.7101122,0,2,234.148061196,0.5,-1.78,99.72416811363306,1,0,1,0,0,1,1,2,0,4,4,3
0.81009126,4.965508,2.7886539,0,5,215.167399672,0.8666666666666667,-0.30000000000000004,97.67954401315968,4,1,5,0,0,0,0,6,2,1,1,0
0.78034794,4.365464,1.9557129,0,4,233.09866848,0.6666666666666666,-0.74,99.32276423054913,1,2,3,0,0,1,1,2,0,4,0,0
0.79779804,4.8006887,2.263682,0,4,216.115029752,0.5714285714285714,-0.8600000000000001,95.29914378601863,3,1,4,0,0,0,0,6,0,2,1,0
0.80063164,4.102008,2.0288668,0,4,199.110947416,0.6666666666666666,-1.3,88.69820182690832,2,1,3,0,0,1,1,3,0,3,0,0
0.816311,3.4606006,1.9389689,0,2,235.20484779999998,0.9285714285714286,-0.5900000000000001,104.96414025661181,0,2,2,0,0,0,0,3,2,3,2,2
0.8236805,3.0210528,1.7822598,0,3,254.108898816,0.6666666666666666,-0.78,105.09648433765739,0,2,2,0,0,1,1,2,0,5,2,0
0.797034,4.948682,2.725708,0,5,215.167399672,0.8666666666666667,-0.3,97.67954401315967,4,1,5,0,0,0,0,8,0,1,1,0
0.7807127,3.1742604,3.5822139,0,4,295.057176296,0.5714285714285714,-0.38,110.87023274636765,0,3,3,0,1,0,1,3,2,2,1,0
0.7798202,4.791309,1.8940588,0,3,250.066365308,0.5384615384615384,-1.05,101.46002587878537,1,2,3,0,0,0,0,5,2,3,0,0
0.7915166,3.365154,1.4358859,0,3,259.124214532,0.8333333333333334,-0.39000000000000007,103.34115474185103,0,3,3,0,0,0,0,2,2,4,1,0
0.7906029,3.213362,1.6495361,0,2,232.121177752,0.46153846153846156,-1.89,100.76485211873316,0,1,1,0,0,1,1,1,0,4,2,1
0.81472856,4.64787,2.6806245,0,5,216.16264864,0.7857142857142857,-0.79,97.21575553815244,3,2,5,0,0,0,0,5,2,1,1,1
0.76948535,5.0545053,1.1127764,0,4,230.141913196,0.7857142857142857,-1.01,101.86282770046529,2,2,4,0,0,0,0,5,0,3,1,0
0.7969991,3.8055754,1.7266982,0,3,205.1215121,0.6363636363636364,-1.32,88.7454074133439,1,1,2,0,0,1,1,3,0,3,1,0
0.7994981,4.1908617,1.8259891,0,3,216.126263132,0.5384615384615384,-1.38,95.32856364514456,2,1,3,1,0,0,0,4,0,2,1,1
0.7450258,3.6059043,0.5919754,0,2,238.05244656,0.3333333333333333,-1.7600000000000002,95.65665591310152,0,1,1,0,0,1,1,1,0,6,3,0
0.80110174,4.1126094,2.2478337,0,4,216.126263132,0.6153846153846154,-1.2500000000000002,94.82890487974018,2,1,3,0,0,1,1,5,2,3,1,1
0.80651116,4.3628,2.6591039,0,4,210.115698448,0.5,-1.4899999999999998,95.34512873390784,2,1,3,0,0,1,1,5,0,2,0,0
0.807516,4.572515,2.1839817,0,4,220.19394876799998,1.0,-0.08,98.55989826808461,3,1,4,0,0,0,0,7,0,2,1,0
0.70330983,3.4832976,2.3775086,0,4,229.067368352,0.3333333333333333,-1.4200000000000002,97.02134035038758,1,1,2,0,1,1,2,2,0,4,1,0
0.8018924,3.7889764,1.9836465,0,2,216.16264864,0.7142857142857143,-0.96,98.5700113588616,0,2,2,0,0,0,0,6,2,2,1,1
0.80317724,4.8321824,2.4080253,0,4,214.146998576,0.7857142857142857,-0.81,96.71301273376105,3,1,4,0,0,0,0,6,0,2,1,0
0.81391984,4.28069,1.5045781,0,3,239.115758024,0.8333333333333334,-1.1,100.13360110002908,0,3,3,0,0,0,0,3,0,5,0,0
0.8227701,4.051152,2.1275015,0,2,234.173213324,0.7857142857142857,-1.01,104.0297914987613,0,2,2,0,0,0,0,4,2,3,1,0
0.81465346,3.9244742,2.2067409,0,3,246.082684068,0.46153846153846156,-1.47,104.69256691665846,0,2,2,0,0,1,1,2,2,4,1,0
0.81147337,4.0501256,3.5128412,0,4,217.183049736,0.8666666666666667,-0.30000000000000004,98.47540368009359,4,0,4,0,0,0,0,7,4,1,1,0
0.7886139,3.6548193,1.5836802,0,3,238.084123548,0.5833333333333334,-1.3299999999999998,98.31645330294175,0,2,2,0,0,1,1,4,2,5,1,1
0.783473,4.0011086,1.664672,0,3,310.92517615200006,0.2727272727272727,-1.1600000000000001,109.20098088498482,0,2,2,0,0,1,1,2,2,5,1,0
0.7250666,4.176656,1.614264,0,4,224.061948624,0.5,-0.9100000000000001,91.60238499769943,0,3,3,0,0,1,1,2,2,5,2,1
0.8084972,4.574072,2.1886535,0,3,223.157228912,0.9230769230769231,-0.5700000000000001,96.85820290704213,2,1,3,0,0,0,0,5,0,3,1,0
0.8200016,3.9241827,3.1517687,0,3,271.043377368,0.5833333333333334,-0.5800000000000001,108.36628116017026,2,0,2,0,0,1,1,3,0,4,2,0
0.77000654,2.7982302,1.3606062,0,2,249.057197592,0.18181818181818182,-1.9499999999999997,101.62381639528925,0,1,1,0,0,1,1,1,2,6,3,1
0.7508187,3.3331237,1.502401,0,3,312.9520595959999,0.2,-1.2099999999999997,106.32240633956495,0,1,1,0,0,2,2,0,0,4,1,0
0.7696116,4.111868,1.8880308,0,3,200.094963004,0.4166666666666667,-1.6899999999999997,88.57801705301564,0,2,2,0,0,1,1,1,2,3,1,0
0.8049455,4.353108,2.7996397,0,4,202.135765196,0.7142857142857143,-0.56,91.19451306600689,3,1,4,0,0,0,0,4,0,1,0,0
0.80139,4.351279,3.6329832,0,4,216.15141526,0.7333333333333333,-0.56,97.5594551804035,3,1,4,0,0,0,0,4,4,1,0,0
0.69189876,3.0369296,1.167704,0,3,230.08037556,0.18181818181818182,-2.37,96.77227948258381,0,3,3,0,0,0,0,0,0,6,2,0
0.823663,4.3696837,3.1763606,0,4,218.167065324,0.8666666666666667,-0.30000000000000004,97.92974673527688,4,0,4,0,0,0,0,6,2,1,1,0
0.7213186,2.664149,1.9708359,0,3,288.985073976,0.08333333333333333,-1.7500000000000004,105.42947794281592,0,2,2,0,0,1,1,0,0,4,0,0
0.7757545,3.5042882,1.3935721,0,2,235.07570478,0.18181818181818182,-2.2399999999999998,97.009228957459,0,1,1,0,0,1,1,0,2,4,1,0
0.7662546,4.5206,1.6611967,0,3,179.131014164,0.8181818181818182,-0.33999999999999997,79.23564310142307,1,2,3,0,0,0,0,6,0,2,1,2
0.8118478,3.2179544,2.016898,0,3,218.141913196,0.6153846153846154,-1.2500000000000002,95.62476454667409,1,1,2,0,0,1,1,2,0,2,2,1
0.78728676,3.0545511,2.2132077,0,4,208.103419512,0.6363636363636364,-0.54,88.504451764247,1,2,3,0,0,1,1,3,2,3,2,0
0.7850222,3.8920932,2.1119456,0,2,206.130679816,0.6923076923076923,-0.78,91.3242954349083,1,1,2,0,0,0,0,3,0,2,1,2
0.77455527,4.348278,1.1427233,0,4,235.132076784,0.6666666666666666,-1.52,100.0388709433341,3,1,4,0,0,0,0,4,2,5,2,0
0.7609234,4.5502844,2.0775988,0,4,327.023245448,0.6666666666666666,-0.2300000000000001,108.58444284062682,2,1,3,0,0,1,1,4,0,3,1,0
0.78464794,4.521549,1.8070848,0,2,217.146664228,0.7142857142857143,-0.96,97.81438292744957,1,1,2,0,0,0,0,6,0,2,2,1
0.79524136,3.4133413,1.1709731,0,3,251.072847656,0.45454545454545453,-1.4000000000000001,102.67484157965778,0,2,2,1,0,1,1,2,2,5,2,0
0.8249746,3.975616,3.0918975,0,3,220.14632988,0.7857142857142857,-0.79,97.05146935176417,3,0,3,0,0,0,0,5,0,2,0,1
0.82959443,3.213848,3.1916256,0,2,240.208930136,1.0,-0.08,105.42524582671564,2,0,2,0,0,0,0,5,2,2,2,3
0.8174185,4.300801,2.0175862,0,4,228.126263132,0.5,-1.51,100.2264829292395,3,0,3,0,0,1,1,3,0,2,2,0
0.7732331,4.4931035,3.1166844,0,5,191.167399672,1.0,-0.04,86.64509397007997,3,2,5,0,0,0,0,7,2,1,1,0
0.80427784,4.19568,1.9850724,0,4,193.146664228,0.8333333333333334,-0.34,85.4999537199399,3,1,4,0,0,0,0,4,2,2,1,2
